channel,status,latitude,longitude,elevation
774,good,-43.882261928183766,169.04680976761074,
775,good,-43.88229721850593,169.04682197495487,
776,good,-43.88233250882809,169.04683418229902,
777,good,-43.88236736902848,169.0468473822875,
778,good,-43.882401110324906,169.04686316450682,
779,good,-43.88243485162133,169.0468789467261,
780,good,-43.88246859291775,169.0468947289454,
781,good,-43.88250233421418,169.0469105111647,
782,good,-43.88253607551061,169.046926293384,
783,good,-43.882570408541234,169.04694517086412,
784,good,-43.88260492320515,169.046964998437,
785,good,-43.88263943786906,169.0469848260099,
786,good,-43.882673952532976,169.04700465358275,
787,good,-43.882708467196885,169.04702448115566,
788,good,-43.88274315045004,169.04704274926576,
789,good,-43.88277819496958,169.0470576756352,
790,good,-43.88281323948913,169.04707260200462,
791,good,-43.88284828400867,169.04708752837408,
792,good,-43.882883328528216,169.0471024547435,
793,good,-43.88291866813927,169.0471164685787,
794,good,-43.8829541369529,169.0471300828708,
795,good,-43.88298960576654,169.0471436971629,
796,good,-43.883025074580175,169.047157311455,
797,good,-43.88306054339381,169.0471709257471,
798,good,-43.8830960122072,169.04718455625007,
799,good,-43.88313148101878,169.0471983138497,
800,good,-43.883166949830354,169.04721207144934,
801,good,-43.88320241864193,169.04722582904898,
802,good,-43.883237887453504,169.04723958664863,
803,good,-43.88327327365883,169.0472532781628,
804,good,-43.88330856333749,169.04726689245507,
805,good,-43.88334385301616,169.04728050674734,
806,good,-43.88337914269483,169.04729412103964,
807,good,-43.88341443237349,169.0473077353319,
808,good,-43.88344972205216,169.04732134962418,
809,good,-43.88348516915013,169.04733508985217,
810,good,-43.88352063796349,169.0473488474525,
811,good,-43.88355610677685,169.04736260505285,
812,good,-43.88359157559021,169.04737636265315,
813,good,-43.88362700377543,169.04739012837922,
814,good,-43.883662293454094,169.0474039218069,
815,good,-43.88369758313276,169.04741771523462,
816,good,-43.88373287281142,169.04743150866233,
817,good,-43.883768162490085,169.04744530209,
818,good,-43.88380345216875,169.04745909551772,
819,good,-43.88383885728797,169.04747277350447,
820,good,-43.883874326101605,169.04748638779657,
821,good,-43.88390979491523,169.04750000208867,
822,good,-43.88394526372887,169.04751361638077,
823,good,-43.8839807325425,169.04752723067287,
824,good,-43.88401620135613,169.04754085608295,
825,good,-43.88405167016976,169.04755464951046,
826,good,-43.8840871389834,169.047568442938,
827,good,-43.88412260779703,169.0475822363655,
828,good,-43.88415807661066,169.04759602979303,
829,good,-43.884193545424296,169.04760982322057,
830,good,-43.88422891112146,169.04762359946204,
831,good,-43.88426416497286,169.0476373570626,
832,good,-43.88429941882426,169.04765111466313,
833,good,-43.884334672675664,169.04766487226368,
834,good,-43.88436992652706,169.04767862986424,
835,good,-43.88440535830614,169.0476922688448,
836,good,-43.88444082711828,169.0477058831363,
837,good,-43.884476295930426,169.04771949742783,
838,good,-43.88451176474257,169.04773311171937,
839,good,-43.88454723355471,169.0477467260109,
840,good,-43.88458265841587,169.0477603842539,
841,good,-43.88461794809408,169.04777417768145,
842,good,-43.8846532377723,169.04778797110896,
843,good,-43.88468852745051,169.04780176453647,
844,good,-43.88472381712872,169.047815557964,
845,good,-43.884759106806925,169.04782935139153,
846,good,-43.88479447740373,169.04784307408855,
847,good,-43.88482988913409,169.04785676083097,
848,good,-43.88486530086445,169.0478704475734,
849,good,-43.884900712594806,169.04788413431578,
850,good,-43.88493612799331,169.04789781250653,
851,good,-43.88497160087045,169.047911356696,
852,good,-43.88500707374758,169.04792490088545,
853,good,-43.88504254662472,169.0479384450749,
854,good,-43.88507801950185,169.04795198926433,
855,good,-43.88511349237942,169.0479655627315,
856,good,-43.88514896525763,169.04797917858372,
857,good,-43.88518443813584,169.04799279443597,
858,good,-43.88521991101405,169.04800641028822,
859,good,-43.88525538389226,169.04802002614045,
860,good,-43.88529085677046,169.0480336419927,
861,good,-43.88532615189279,169.0480473763484,
862,good,-43.88536140978333,169.0480611355252,
863,good,-43.885396667673874,169.048074894702,
864,good,-43.88543192556441,169.0480886538788,
865,good,-43.88546722115885,169.04810237535156,
866,good,-43.88550269403599,169.048115919541,
867,good,-43.88553816691312,169.04812946373045,
868,good,-43.88557363979025,169.04814300791992,
869,good,-43.88560911266739,169.04815655210936,
870,good,-43.88564458554455,169.04817022771175,
871,good,-43.88568005842172,169.04818402271954,
872,good,-43.88571553129889,169.04819781772733,
873,good,-43.88575100417607,169.04821161273512,
874,good,-43.88578647705324,169.0482254077429,
875,good,-43.88582194993041,169.04823920275072,
876,good,-43.88585722024507,169.0482527614356,
877,good,-43.88589247813507,169.04826630562505,
878,good,-43.88592773602507,169.04827984981452,
879,good,-43.88596299391507,169.04829339400396,
880,good,-43.88599831431623,169.04830700070448,
881,good,-43.88603378719391,169.04832075988128,
882,good,-43.8860692600716,169.04833451905807,
883,good,-43.88610473294927,169.04834827823487,
884,good,-43.88614020582695,169.04836203741166,
885,good,-43.886175678704966,169.04837570495746,
886,good,-43.886211151583176,169.04838932080972,
887,good,-43.886246624461386,169.04840293666194,
888,good,-43.8862820973396,169.0484165525142,
889,good,-43.8863175702178,169.04843016836642,
890,good,-43.88635303979941,169.0484437758746,
891,good,-43.886388455441065,169.04845724685487,
892,good,-43.88642387108271,169.04847071783513,
893,good,-43.88645928672437,169.0484841888154,
894,good,-43.886494702366015,169.04849765979566,
895,good,-43.886530143816486,169.048511115082,
896,good,-43.88656561616712,169.04852455157845,
897,good,-43.88660108851776,169.0485379880749,
898,good,-43.88663656086839,169.04855142457134,
899,good,-43.88667203321902,169.0485648610678,
900,good,-43.88670750556965,169.04857829756426,
901,good,-43.886742977919376,169.04859173406035,
902,good,-43.88677845026896,169.0486051705564,
903,good,-43.88681392261856,169.04861860705248,
904,good,-43.88684939496815,169.04863204354854,
905,good,-43.88688486731773,169.0486454800446,
906,good,-43.886920277002766,169.048658947873,
907,good,-43.886955534368745,169.04867249186117,
908,good,-43.886990791734725,169.04868603584933,
909,good,-43.8870260491007,169.04869957983746,
910,good,-43.88706130646668,169.04871312382562,
911,good,-43.8870967014165,169.04872659902142,
912,good,-43.88713217376565,169.04874003551728,
913,good,-43.8871676461148,169.04875347201315,
914,good,-43.88720311846394,169.04876690850907,
915,good,-43.88723859081309,169.04878034500496,
916,good,-43.887274038154345,169.04879377524887,
917,good,-43.88730908053815,169.04880710425377,
918,good,-43.88734412292196,169.04882043325864,
919,good,-43.88737916530577,169.04883376226354,
920,good,-43.88741420768957,169.0488470912684,
921,good,-43.887449615397074,169.04886059262645,
922,good,-43.887485556149095,169.0488743454652,
923,good,-43.88752149690112,169.04888809830402,
924,good,-43.88755743765314,169.0489018511428,
925,good,-43.88759337840517,169.04891560398158,
926,good,-43.88762931915719,169.04892935682037,
927,good,-43.88766549294815,169.04893994581943,
928,good,-43.88770167817236,169.0489503795957,
929,good,-43.887737863396566,169.04896081337202,
930,good,-43.88777404862077,169.04897124714833,
931,good,-43.88781011551108,169.0489804126965,
932,good,-43.88784603696914,169.04898801959348,
933,good,-43.8878819584272,169.04899562649047,
934,good,-43.88791787988526,169.04900323338748,
935,good,-43.88795380134332,169.04901084028447,
936,good,-43.88799015796221,169.04901592449266,
937,good,-43.88802668711503,169.04902000849734,
938,good,-43.888063216267845,169.049024092502,
939,good,-43.88809974542066,169.04902817650668,
940,good,-43.88813622574422,169.049031,
941,good,-43.88817259669224,169.049031,
942,good,-43.888208967640274,169.049031,
943,good,-43.88824533858831,169.049031,
944,good,-43.88828170953633,169.049031,
945,good,-43.888318726301335,169.04902782736988,
946,good,-43.888355852996135,169.0490241147004,
947,good,-43.88839297969093,169.04902040203092,
948,good,-43.88843010638573,169.04901668936142,
949,good,-43.88846703067522,169.04901175069708,
950,good,-43.88850342302223,169.04900358998896,
951,good,-43.88853981536924,169.04899542928084,
952,good,-43.88857620771624,169.04898726857272,
953,good,-43.88861260006324,169.04897910786462,
954,good,-43.88864778591478,169.04896688147647,
955,good,-43.88868255161187,169.04895323924092,
956,good,-43.888717317308966,169.04893959700533,
957,good,-43.88875208300606,169.04892595476977,
958,good,-43.888786869700965,169.0489113391725,
959,good,-43.88882174198809,169.04889275591424,
960,good,-43.888856614275205,169.048874172656,
961,good,-43.88889148656232,169.0488555893977,
962,good,-43.88892635884944,169.04883700613945,
963,good,-43.88895960185752,169.04881535503665,
964,good,-43.8889925304403,169.04879311188802,
965,good,-43.88902545902309,169.04877086873938,
966,good,-43.88905838760588,169.04874862559072,
967,good,-43.88909129630118,169.04872625223578,
968,good,-43.88912414613796,169.04870349352535,
969,good,-43.88915699597474,169.0486807348149,
970,good,-43.88918984581152,169.04865797610444,
971,good,-43.88922269564829,169.048635217394,
972,good,-43.88925558806666,169.04861247997573,
973,good,-43.88928850946974,169.0485897570508,
974,good,-43.88932143087283,169.04856703412582,
975,good,-43.88935435227592,169.04854431120086,
976,good,-43.889387273679006,169.0485215882759,
977,good,-43.88942019506532,169.0484988652509,
978,good,-43.88945311363814,169.04847612544734,
979,good,-43.88948603221097,169.04845338564374,
980,good,-43.88951895078379,169.04843064584014,
981,good,-43.88955186935661,169.04840790603654,
982,good,-43.88958497996564,169.04838579104876,
983,good,-43.889618392876336,169.04836465964038,
984,good,-43.88965180578704,169.04834352823198,
985,good,-43.889685218697736,169.0483223968236,
986,good,-43.88971863160843,169.04830126541523,
987,good,-43.889752044519135,169.04828013400683,
988,good,-43.88978661561282,169.04826293258392,
989,good,-43.88982138838859,169.04824641551542,
990,good,-43.88985616116437,169.04822989844695,
991,good,-43.88989093394014,169.04821338137845,
992,good,-43.88992597054346,169.04819835605036,
993,good,-43.88996179699049,169.0481877966765,
994,good,-43.88999762343752,169.04817723730264,
995,good,-43.89003344988455,169.04816667792878,
996,good,-43.89006927633158,169.0481561185549,
997,good,-43.89010510277861,169.04814555918105,
998,good,-43.89014173808921,169.04813830350088,
999,good,-43.890178418629056,169.04813123255343,
1000,good,-43.8902150991689,169.048124161606,
1001,good,-43.89025177970874,169.04811709065856,
1002,good,-43.89028814019993,169.04811218406107,
1003,good,-43.89032406140154,169.04811024818795,
1004,good,-43.890359982603165,169.0481083123148,
1005,good,-43.89039590380478,169.04810637644167,
1006,good,-43.8904318250064,169.04810444056852,
1007,good,-43.890468717311634,169.04810680168893,
1008,good,-43.89050589573762,169.04811042885245,
1009,good,-43.8905430741636,169.04811405601595,
1010,good,-43.89058025258959,169.04811768317947,
1011,good,-43.89061743101557,169.048121310343,
1012,good,-43.89065427640177,169.0481263050453,
1013,good,-43.89069016631425,169.04813522314475,
1014,good,-43.89072605622674,169.04814414124422,
1015,good,-43.89076194613923,169.0481530593437,
1016,good,-43.89079783605171,169.04816197744316,
1017,good,-43.890833329045634,169.04817413921376,
1018,good,-43.89086861854532,169.0481879639662,
1019,good,-43.89090390804501,169.04820178871867,
1020,good,-43.8909391975447,169.04821561347111,
1021,good,-43.89097448704438,169.04822943822356,
1022,good,-43.89100958856029,169.04824404187457,
1023,good,-43.891043729647805,169.04826262499816,
1024,good,-43.89107787073532,169.04828120812175,
1025,good,-43.891112011822834,169.04829979124534,
1026,good,-43.89114615291035,169.04831837436893,
1027,good,-43.891179365607,169.04833934887608,
1028,good,-43.89121177408944,169.04836239490805,
1029,good,-43.891244182571874,169.04838544094,
1030,good,-43.89127659105432,169.04840848697194,
1031,good,-43.891308999536754,169.0484315330039,
1032,good,-43.89134140801919,169.04845457903585,
1033,good,-43.89137264414639,169.04848281879956,
1034,good,-43.89140385846063,169.0485111551983,
1035,good,-43.89143507277487,169.04853949159704,
1036,good,-43.89146628708912,169.0485678279958,
1037,good,-43.891496788251686,169.048596955382,
1038,good,-43.89152646750481,169.04862699438365,
1039,good,-43.891556146757935,169.04865703338533,
1040,good,-43.89158582601106,169.04868707238697,
1041,good,-43.89161550526418,169.0487171113886,
1042,good,-43.89164518451731,169.04874715039026,
1043,good,-43.89167364452026,169.04877942162014,
1044,good,-43.89170197673855,169.04881192680082,
1045,good,-43.89173030895684,169.0488444319815,
1046,good,-43.89175864117513,169.04887693716216,
1047,good,-43.89178682815419,169.04890959218187,
1048,good,-43.89181474777974,169.04894252302228,
1049,good,-43.8918426674053,169.04897545386265,
1050,good,-43.89187058703085,169.04900838470306,
1051,good,-43.8918985066564,169.04904131554346,
1052,good,-43.89192642628196,169.04907424638384,
1053,good,-43.891954482738925,169.04910717722268,
1054,good,-43.8919825813347,169.04914010806104,
1055,good,-43.89201067993048,169.0491730388994,
1056,good,-43.89203877852625,169.04920596973776,
1057,good,-43.892066877122026,169.0492389005761,
1058,good,-43.89209494402564,169.04927185676885,
1059,good,-43.89212286365117,169.04930493078675,
1060,good,-43.89215078327671,169.0493380048047,
1061,good,-43.89217870290224,169.04937107882265,
1062,good,-43.89220662252777,169.0494041528406,
1063,good,-43.89223454215289,169.0494371522829,
1064,good,-43.89226246177763,169.04947008312232,
1065,good,-43.89229038140237,169.04950301396175,
1066,good,-43.89231830102711,169.0495359448012,
1067,good,-43.892346220651845,169.04956887564063,
1068,good,-43.89237414027659,169.04960180648007,
1069,good,-43.89240222695188,169.0496347373194,
1070,good,-43.89243032554848,169.04966766815872,
1071,good,-43.89245842414508,169.04970059899804,
1072,good,-43.89248652274167,169.04973352983737,
1073,good,-43.892514621338265,169.0497664606767,
1074,good,-43.89254265802442,169.0497994410443,
1075,good,-43.892570577648975,169.0498325150611,
1076,good,-43.89259849727353,169.04986558907788,
1077,good,-43.89262641689808,169.04989866309464,
1078,good,-43.89265433652264,169.04993173711142,
1079,good,-43.892682256147886,169.04996471237953,
1080,good,-43.89271017577344,169.04999764321994,
1081,good,-43.892738095399,169.05003057406034,
1082,good,-43.89276601502455,169.05006350490075,
1083,good,-43.89279393465011,169.05009643574115,
